id,site_name,existing_device_client,capacity,latitude,longitude,feasibility_client,feasibility_mbps,comment,booked_by,expiry_date,interface,city,division,district,location,address,created_at
424,DHK_X4021,Banglalink,1000,23.9539,90.38315,"InterCloud Limited",10,CR,rabeya.akter,"2018-05-28 17:05:24",ge-1/1/2,GazipurSadar,Dhaka,Gazipur,"Polagas Road","Shamsul Haque, Signboard, board bazar, Gazipur Sadar, Gazipur","2018-05-14 17:05:52"
425,DHK_X2776,Banglalink,1000,24.10742,90.36616,"Amber IT",20,CR,rabeya.akter,"2018-05-28 17:10:11",ge-1/1/3,GazipurSadar,Dhaka,Gazipur,"Mirzapur - Monipur Road","Hazi Md. Aminul Haque, Purbodugori, Mirzapur Bazar, Gazipur Sadar, Gazipur","2018-05-14 17:10:37"
426,CTG_X0361,Banglalink,1000,23.94897,91.09981,"amber IT",8,SCR,shihab.rahman,"2018-05-21 17:50:14",ge-1/1/2,BrahmanbariaSadar,Chittagong,Brahmanbaria,Brahmanbaria,"Musammat Ayesa Khaton, Ulchapara, Brahmanbaria Sadar,Brahmanbaria","2018-05-14 17:52:20"
427,CGSKN27,ROBI,1000,22.1247499,92.07213889,"amber IT",8,SCR,shihab.rahman,"2018-05-21 17:55:17",ge-0/2/1,Satkania,Chittagong,Chittagong,"Keranirhat 42m Land","Keranirhat 42m Land","2018-05-14 17:58:54"
428,DHGUL46,ROBI,1000,23.8743,90.4003,"Bangla Trac Communications Ltd",10,"Bangla Trac Communications LTd. FR",mosabbir.hussain,"2018-05-21 18:00:23",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,NorthTowr_IBS_1,"2018-05-14 18:11:31"
429,CMDBD03,ROBI,1000,23.684143,91.022286,"amber IT",8,SCR,shihab.rahman,"2018-05-21 18:10:51",ge-1/2/0,Debidwar,Chittagong,Comilla,Barashalghar,"Baroshal Ghar","2018-05-14 18:15:24"
430,GGSDR03,ROBI,1000,23.0199,89.8444,"amber IT",8,SCR,shihab.rahman,"2018-05-21 18:20:26",ge-0/2/0,GopalganjSadar,Dhaka,Gopalganj,Gopalganj,Gopalganj2,"2018-05-14 18:21:46"
431,MY2005,AIRTEL,1000,24.78018,90.33215,"amber IT",8,SCR,shihab.rahman,"2018-05-21 18:35:15",ge-0/2/3,MymensinghSadar,Mymensingh,Mymensingh,"Mymensingh - Tangail Highway","Mymensingh - Tangail Highway","2018-05-14 18:36:51"
432,NSGRSP01JR01,SCL,1000,23.980547,90.638186,"amber IT",8,SCR,shihab.rahman,"2018-05-21 18:40:29",ge-0/3/9,Palash,Dhaka,Narsingdi,Palash,"Polash ,Narsingdi,Dhaka","2018-05-14 18:44:41"
433,DHCRHI,GP,1000,23.867381,90.397261,CCL,20,"CCL FR",mosabbir.hussain,"2018-05-22 18:00:34",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Cresent Hospital,  Uttara","2018-05-15 10:44:22"
434,FNSDR16,ROBI,1000,22.949,91.462,"Zip Net",20,"Client loc B:
Dorgapur Gopal Union, Chagolnaiya, Feni  
Lat: 22°57'23.14""N
Long: 91°30'40.38""E",jahirul.islam,"2018-05-22 23:55:49",ge-0/2/3,FeniSadar,Chittagong,Feni,Kaska_Bazar_1,Kaska_Bazar_1,"2018-05-15 12:03:11"
435,FNSDR19,ROBI,1000,23.0045,91.3974,"Zip Net",20,"Client Loc B: 
Hazir Bazar Feni Sadar, Feni 
Lat: 22°58'18.30""""N 
Long: 91°24'38.63""""E",jahirul.islam,"2018-05-22 23:55:58",ge-0/2/3,FeniSadar,Chittagong,Feni,Feni,Takia_Road_1,"2018-05-15 12:14:05"
436,DHK_X0041,Banglalink,1000,23.734058,90.428664,Agni,2,"Client to Loc: Kamalapur, Dhaka",jahirul.islam,"2018-05-22 23:55:57",ge-1/1/3,DMP,Dhaka,Dhaka,Dhaka,"House No-43/C, Atish Dipankar Road, Kamlapur, Dhaka.","2018-05-15 13:32:26"
437,GP1602,AIRTEL,1000,24.180421,90.426858,"Bright Teq",30,CR,rabeya.akter,"2018-05-30 10:40:58",ge-0/2/0,Sreepur,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Dhaka - Mymensingh Highway","2018-05-16 10:44:31"
438,DHK_X2243,Banglalink,1000,23.70467,90.51113,BOL,4,cr,rabeya.akter,"2018-05-30 10:55:53",ge-1/2/1,NarayanganjSadar,Dhaka,Narayanganj,"Hazi Abdul Aziz Sardar Road","Vill: Simrail, P.O.: Sanarpar, P.S.: Shiddhirganj, Narayanganj","2018-05-16 10:58:17"
439,DHUTA8,GP,1000,23.892917,90.378361,"Agni systems Limited",1,SCR,shihab.rahman,"2018-05-23 12:45:16",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"House No: 49, Rajabari Eidgah Field, P.S: Uttara, Dhaka","2018-05-16 12:51:31"
440,DHK_G5628,Banglalink,1000,23.7749,90.56107,"Agni systems Limited",10,SCR,shihab.rahman,"2018-05-23 13:05:07",ge-0/2/3,Rupganj,Dhaka,Narayanganj,"Dhaka - Sylhet Highway","Dhaka - Sylhet Highway","2018-05-16 13:07:14"
441,GPKLK13,ROBI,1000,24.0732,90.2126,"Agni systems Limited",5,SCR,shihab.rahman,"2018-05-23 13:10:11",ge-0/2/2,Kaliakair,Dhaka,Gazipur,Kaliakair,Kaliakoir,"2018-05-16 13:13:46"
442,NSSDR04,ROBI,1000,23.8882,90.6629,"Agni systems Limited",5,SCR,shihab.rahman,"2018-05-23 13:20:04",ge-0/2/0,NarsingdiSadar,Dhaka,Narsingdi,Pachdona,Pachdona,"2018-05-16 13:24:33"
443,RPPGN02-AGG,SCL,1000,25.4206,89.3012,"Open Network",20,Q,partha.sarkar,"2018-05-31 13:50:25",ge-1/1/0,MithaPukur,Rangpur,Rangpur,Raipur,"Pirganj backbone 75m","2018-05-16 13:53:27"
444,DHJTB22,ROBI,1000,23.7133,90.4433,agni,2,"Agni System",jahirul.islam,"2018-05-23 23:55:58",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Kajlapara,"2018-05-16 20:18:25"
445,DHJATG,GP,1000,23.705139,90.447333,"agni system",2,Agni,jahirul.islam,"2018-05-23 23:55:22",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"362, Sontek, Kazla, Donia, Jatrabari,P.S: Demra, Dhaka.","2018-05-16 20:25:57"
446,DHSBB16,ROBI,1000,23.7234,90.4275,"agni system",2,agni,jahirul.islam,"2018-05-23 23:55:15",ge-0/2/2,DMP,Dhaka,Dhaka,Dhaka,"Gopibagh lane","2018-05-16 20:33:21"
447,DHBSBD,GP,1000,23.738667,90.431056,"agni system",2,agni,jahirul.islam,"2018-05-23 23:55:06",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Bashaboo, Dhaka","2018-05-16 20:37:49"
448,DHSMB2,GP,1000,23.714444,90.424833,"agni system",2,agni,jahirul.islam,"2018-05-23 23:55:09",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"38/2/B, Karati Tola Lane, Shamibag, Railgate, Sutrapur, Dhaka","2018-05-16 20:44:30"
449,DHKHL18,ROBI,1000,23.7479,90.4418,"agni system",2,agni,jahirul.islam,"2018-05-23 23:55:55",ge-0/2/3,DMP,Dhaka,Dhaka,"Dakhin Banasree Project Road",Goran_2,"2018-05-16 20:48:45"
450,DHSTR07,ROBI,1000,23.714,90.4175,"agni system",2,agni,jahirul.islam,"2018-05-23 23:59:31",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Tipu_Sulatan,"2018-05-16 20:53:57"
451,DHSTR05,ROBI,1000,23.72,90.4155,"agni system",2,agni,jahirul.islam,"2018-05-23 23:55:53",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Wari,"2018-05-16 21:03:02"
452,DHSDB4,GP,1000,23.715792,90.429347,"agni system",2,agni,jahirul.islam,"2018-05-26 23:59:50",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"City Corporation Holding No. 28/2/4, Brahman Chiron, Gopibagh, Sayedabad, Jatrabari, Dhaka","2018-05-16 21:04:16"
453,DHSVRC01JR01,SCL,1000,23.932836,90.26785,Agni,20,CR,rabeya.akter,"2018-05-31 11:40:45",ge-0/3/4,Savar,Dhaka,Dhaka,"Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","Sadman Tower, east gandabor, dhamsona, saver cant. Ashuliah","2018-05-17 11:42:05"
454,RSSDRB01JR01,SCL,10000,24.362772,88.604075,"Bangla Phone Ltd",10,CR,jannatul.islam,"2018-05-24 12:00:55",xe-2/0/2,Boalia,Rajshahi,Rajshahi,Rajshahi,"Zs Plate, 133/1, Kumar para, Alu Patti, Rajshahi","2018-05-17 12:03:32"
455,NWSDR18,ROBI,1000,24.572806,88.299556,"Bangla Phone Ltd",10,CR,jannatul.islam,"2018-05-24 12:05:47",ge-0/2/1,NawabganjSadar,Rajshahi,"Chapai Nawabganj","Rajshahi - Nawabganj Highway","Rajshahi - Nawabganj Highway","2018-05-17 12:09:52"
456,PBSDR03,ROBI,1000,24.0186,89.2349,AmbetIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:34",ge-0/2/0,PabnaSadar,Rajshahi,Pabna,Pabna,"Radha Nagar","2018-05-17 16:37:58"
457,BOSDR06,ROBI,1000,24.8657,89.3596,"Zip Net",20,"ZIP net Bogura 06",jahirul.islam,"2018-05-24 23:55:15",ge-0/2/2,BograSadar,Rajshahi,Bogra,Bogra,"Bogra Upashahar","2018-05-17 16:59:23"
458,NGSNG06,ROBI,1000,23.6477,90.5897,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:32",ge-0/2/0,Sonargaon,Dhaka,Narayanganj,Sonargaon,Tipordi,"2018-05-17 17:08:03"
459,CPKCH05,ROBI,1000,23.261733,90.994049,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:41",ge-1/1/2,Kachua,Chittagong,Chadpur,"Kachua/ Jogatpur","Kachua/ Jogatpur","2018-05-17 17:10:34"
460,DHKKT50,ROBI,1000,23.8327,90.463,"agni system",12,Agni,jahirul.islam,"2018-05-24 23:55:50",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,"Pink city","2018-05-17 17:30:29"
461,NPSDP02,ROBI,1000,25.7813,88.9167,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:47",ge-0/1/8,Saidpur,Rangpur,Nilphamari,Saidpur,Saidpur2,"2018-05-17 17:32:10"
462,MDRJR02,ROBI,1000,23.2098,90.049,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:24",ge-0/2/2,Rajoir,Dhaka,Madaripur,Rajoir,Rajoir,"2018-05-17 17:34:27"
463,RPKAU02,ROBI,1000,25.8122,89.3241,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:01",ge-0/2/3,Kaunia,Rangpur,Rangpur,Haragach,Haragas,"2018-05-17 17:39:02"
464,BGSDR03-AGG,SCL,1000,22.6497,89.8107,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:54",xe-1/3/1,BagerhatSadar,Khulna,Bagerhat,Sign_board_bazar_75m_land,Sign_board_bazar_75m_land,"2018-05-17 17:40:56"
465,DHK_X3657,Banglalink,1000,23.98457,90.36577,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:54",ge-1/2/1,GazipurSadar,Dhaka,Gazipur,"Dhaka City Bypass","Hazi Nazrul Islam Tower,Hazibari,Vogra Bypass,Gazipur","2018-05-17 17:42:50"
466,JKRZP02-ACX2200,ROBI,1000,22.578444,90.104722,AmberIT,2,"AmberIT FR",mosabbir.hussain,"2018-05-24 18:00:59",xe-0/3/1,Rajapur,Barisal,Jhalokati,Barisal,Barisal,"2018-05-17 17:46:44"
467,BOSDR15,ROBI,1000,24.9096,89.3532,"amber IT",20,SCR,shihab.rahman,"2018-05-27 11:30:32",ge-0/2/2,BograSadar,Rajshahi,Bogra,Gokul,Thangamara,"2018-05-20 11:32:19"
468,GPMWNP01ES01,SCL,1000,24.24883,90.40086,ADN,2,SCR,shihab.rahman,"2018-05-27 11:40:43",Port27,Sreepur,Dhaka,Gazipur,"Dhaka - Mymensingh Highway","Dhaka - Mymensingh Highway","2018-05-20 11:43:10"
469,DHGUP4,GP,1000,23.726833,90.425361,"agni system",2,Agni//tanmoy,jahirul.islam,"2018-05-27 23:55:09",xe-0/3/0,DMP,Dhaka,Dhaka,Dhaka,"City Corporation Holding No.164/2, Ward No.31, South Kamalapur,P.S: Motijheel, Dhaka.","2018-05-20 13:50:43"
470,DHRMN07,ROBI,1000,23.7521,90.4089,"agni system",3,Agni//tanmoy,jahirul.islam,"2018-05-27 23:55:06",ge-0/2/3,DMP,Dhaka,Dhaka,Dhaka,Baro_Moghbazar,"2018-05-20 14:13:48"
471,Bhola_WIC,ROBI,1000,22.687482,90.6423,"Next Online",2,SCR,shihab.rahman,"2018-05-27 14:10:17",ge-0/1/3,"Bhola Sadar",Barisal,Bhola,Bhola,"Bhola WIC","2018-05-20 14:15:22"
472,NSGRSP01JR01,SCL,1000,23.980547,90.638186,"Next Online",10,SCR,shihab.rahman,"2018-05-27 13:15:32",ge-0/3/3,Palash,Dhaka,Narsingdi,Palash,"Polash ,Narsingdi,Dhaka","2018-05-20 14:22:09"
473,CGHTZB01JR01,SCL,1000,22.492296,91.8101,"Next Online",2,SCR,shihab.rahman,"2018-05-27 14:25:08",ge-0/0/7,Hathazari,Chittagong,Chittagong,Hathazari,"Kabir Ahmed, Kabir Chairman Bari,South-East Dewan Nagar, Hathazari","2018-05-20 14:28:12"
474,JYSDR01-02,ROBI,1000,25.102747,89.0249,"Next Online",2,SCR,shihab.rahman,"2018-05-27 14:30:26",ge-0/2/0,JoypurhatSadar,Rajshahi,Joypurhat,Joypurhat,"Thana Road","2018-05-20 14:32:43"
475,KSSDRP01JR01,SCL,10000,24.41873,90.79025,"Next Online",2,SCR,shihab.rahman,"2018-05-27 14:35:10",xe-1/3/0,KishoreganjSadar,Dhaka,Kishoreganj,"Joshodol WAPDA, Kishorgonj","Joshodol WAPDA, Kishorgonj","2018-05-20 14:36:11"
476,KUSDR14,ROBI,1000,23.8938,89.1286,"Next Online",2,SCR,shihab.rahman,"2018-05-27 14:35:25",ge-0/2/3,KushtiaSadar,Khulna,Kushtia,Kushtia,"Jailkhana morh","2018-05-20 14:40:11"
477,TNPTR4,GP,1000,24.251694,89.916861,"Brother's ICT Connectivity",50,"Brother's ICT Connectivity FR",mosabbir.hussain,"2018-05-27 18:00:19",ge-0/1/0,TangailSadar,Dhaka,Tangail,Tangail,"Karim Super Market,House no.19,Ward no.16,Victoria Road,Tangail Sadar,Tangail","2018-05-21 10:35:05"
478,GBGBD01A01ES01,SCL,1000,25.1336,89.3885,"G NET",50,Q,partha.sarkar,"2018-05-31 13:25:03",Port22,Gobindaganj,Rangpur,Gaibandha,Gobindogonj,"Bogra - Rangpur Highway","2018-05-21 13:19:20"
479,NTSDR02-AGG,SCL,1000,24.4356,89.0151,"Earth Zone",50,Q,partha.sarkar,"2018-05-31 14:25:29",ge-0/1/5,NatoreSadar,Rajshahi,Natore,"Uttara Ganobhaban land 55m","Uttara Ganobhaban land 55m","2018-05-21 14:37:42"
480,NAPTN01,ROBI,1000,25.0464,88.7511,"agni system",3,agni//Waseq,jahirul.islam,"2018-05-28 23:55:15",xe-0/3/1,Patnitala,Rajshahi,Naogaon,Patnitola,Patnitola,"2018-05-21 14:51:43"
481,DHSDW3,GP,1000,23.742972,90.408028,"Brac Net",20,Q,partha.sarkar,"2018-05-31 18:50:47",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"62/A, Siddeswari Road, P/S-Ramna, Dhaka","2018-05-21 14:54:54"
482,CGHTZ57,ROBI,1000,22.5109,91.805,"agni system",3,agni//waseq,jahirul.islam,"2018-05-28 23:55:10",ge-0/2/3,Hathazari,Chittagong,Chittagong,Hathazari,Mirerhat2_Airtel_1,"2018-05-21 14:59:32"
483,DHUTA8,GP,1000,23.892917,90.378361,"amber IT",5,SCR,shihab.rahman,"2018-05-28 15:00:41",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"House No: 49, Rajabari Eidgah Field, P.S: Uttara, Dhaka","2018-05-21 15:01:41"
484,DHK_X3793,Banglalink,1000,24.75977,90.43655,"amber IT",4,SCR,shihab.rahman,"2018-05-28 15:10:12",ge-1/1/3,MymensinghSadar,Mymensingh,Mymensingh,"Mymensingh - Bhairab Road","China More, Mymensingh Sadar, Mymensingh","2018-05-21 15:12:13"
485,KCSDR04,ROBI,1000,23.082,91.955916,"agni system",3,Agni//waseq,jahirul.islam,"2018-05-28 23:55:50",ge-0/1/7,Matiranga,Chittagong,Khagracchari,Alutila,Alutila,"2018-05-21 15:14:09"
486,KSBRB05,ROBI,1000,24.0524,90.9932,"agni system",3,agni//waseq,jahirul.islam,"2018-05-28 23:55:06",ge-0/2/2,Bhairab,Dhaka,Kishoreganj,Chondiber,Bhairab_Feri_Ghat,"2018-05-21 15:18:33"
487,SPSDR01-ACX2100,ROBI,1000,23.2169,90.3488,"agni system",3,agni//waseq,jahirul.islam,"2018-05-28 23:55:05",ge-1/1/0,ShariatpurSadar,Dhaka,Shariatpur,Shariatpur,Sariatpur,"2018-05-21 15:26:18"
488,NPSDR11,ROBI,1000,25.9304,88.8439,"agni system",3,Agni//waseq,jahirul.islam,"2018-05-28 23:55:35",ge-0/2/0,NilphamariSadar,Rangpur,Nilphamari,Nilphamari,"Ukiler Morh,Nilphamari Sadar_GP/BL","2018-05-21 15:36:59"
489,JKRZP02-ACX2200,ROBI,1000,22.578444,90.104722,"agni system",3,agni//waseq,jahirul.islam,"2018-05-28 23:55:01",ge-0/1/0,Rajapur,Barisal,Jhalokati,Barisal,Barisal,"2018-05-21 15:43:29"
490,CTG_X0156,Banglalink,1000,23.44237,91.1328,"agni system",3,agni//waseq,jahirul.islam,"2018-05-28 19:55:43",ge-1/1/2,ComillaSadarDakshin,Chittagong,Comilla,"Rampur-Choto Alampur Road","Coat bari, comilla sadar, comilla","2018-05-21 15:46:13"
491,MDSDR04-ACX2200,ROBI,1000,23.1671,90.1965,"Tomato Web",30,CR,rabeya.akter,"2018-06-05 10:45:41",ge-0/1/1,MadaripurSadar,Dhaka,Madaripur,Madaripur,Madaripur_2,"2018-05-22 10:46:12"
492,DHK_X3206,Banglalink,1000,23.70667,90.46946,CCL,10,CR,rabeya.akter,"2018-06-05 11:10:52",ge-1/1/2,DMP,Dhaka,Dhaka,Dhaka,"Konapara, Adorshabagh, Demra","2018-05-22 11:09:56"
493,BMSDR20,ROBI,1000,23.9696,91.1172,"Tomato Web",80,CR,rabeya.akter,"2018-06-05 11:20:35",ge-0/2/0,BrahmanbariaSadar,Chittagong,Brahmanbaria,Brahmanbaria,Shimrailkandi_1,"2018-05-22 11:21:13"
494,BSWZP03,ROBI,1000,22.8155,90.2454,BBTSL,2,CR,rabeya.akter,"2018-06-05 12:00:01",ge-0/2/2,Wazirpur,Barisal,Barisal,Wazirpur,Uzirpur,"2018-05-22 12:00:15"
495,DHK_X3429,Banglalink,1000,23.16263,90.20592,"Tomato Web",30,cr,rabeya.akter,"2018-06-05 12:20:28",ge-1/1/2,MadaripurSadar,Dhaka,Madaripur,Madaripur,"Shaheed Muhoshin Sarak, South Lake Side, Madaripur Sadar, Madaripur","2018-05-22 12:21:25"
496,CMSDR97,ROBI,1000,23.46584,91.17436,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 12:35:26",ge-0/1/3,ComillaSadarDakshin,Chittagong,Comilla,Comilla,Jhawtala_1,"2018-05-22 12:39:16"
497,CTG_X0692,Banglalink,1000,23.46428,91.18993,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 12:40:41",ge-1/2/1,ComillaSadarDakshin,Chittagong,Comilla,Comilla,"gangchor , Gayalpotti , Chalkbazar , thana : comilla sadar , district : comilla.","2018-05-22 12:42:45"
498,CGKTL91,ROBI,1000,22.3345,91.8324,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 12:45:04",ge-0/2/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"Jalsha Market_1","2018-05-22 12:46:38"
499,FNSDRC01JR01,SCL,1000,23.009291,91.394091,bt,2,SCR,shihab.rahman,"2018-05-29 12:45:41",ge-0/0/8,FeniSadar,Chittagong,Feni,Feni,"107 , Kazi Plaza , SSK Road, Feni","2018-05-22 12:50:31"
500,CGBAK2,GP,1000,22.343,91.83566667,bt,2,SCR,shihab.rahman,"2018-05-29 12:50:25",ge-0/1/3,"Chittagong City",Chittagong,Chittagong,Bakulia,Bakulia,"2018-05-22 12:56:27"
501,CGLAL1,GP,1000,22.349306,91.818139,bts,2,SCR,shihab.rahman,"2018-05-29 12:55:35",ge-0/1/2,"Chittagong City",Chittagong,Chittagong,Chittagong,"Lalkhan Bazar","2018-05-22 12:58:34"
502,NOBGM59_Router,ROBI,1000,22.8882,91.0747,bts,2,SCR,shihab.rahman,"2018-05-29 13:00:51",ge-0/2/3,Begumganj,Chittagong,Noakhali,Rajganj,Monpura,"2018-05-22 13:02:49"
503,KSSDRP01JR01,SCL,1000,24.41873,90.79025,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 13:00:39",ge-1/2/0,KishoreganjSadar,Dhaka,Kishoreganj,"Joshodol WAPDA, Kishorgonj","Joshodol WAPDA, Kishorgonj","2018-05-22 13:05:22"
504,RSSDRB01JR01,SCL,1000,24.362772,88.604075,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 13:05:36",ge-0/2/6,Boalia,Rajshahi,Rajshahi,Rajshahi,"Zs Plate, 133/1, Kumar para, Alu Patti, Rajshahi","2018-05-22 14:05:10"
505,NTSDRB01JR01,SCL,1000,24.411842,88.991717,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 14:05:12",ge-0/0/3,NatoreSadar,Rajshahi,Natore,Natore,"House: 848, Road: 05, Kanaikhali, Natore","2018-05-22 14:08:17"
506,BOSDRC01JR01,SCL,1000,24.842059,89.37609,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 14:05:53",ge-1/2/0,BograSadar,Rajshahi,Bogra,Bogra,"Moloy Bhobon, 484/A, Ray Bahadur Road, Jorashori tola, Bogra","2018-05-22 14:10:40"
507,PB7247,AIRTEL,1000,24.004389,89.248592,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 14:10:00",ge-0/2/3,PabnaSadar,Rajshahi,Pabna,Pabna,"Sourov Bhabon Road","2018-05-22 14:14:22"
508,DPSDR03A01ES01,SCL,1000,25.6346,88.6397,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 14:15:32",Port14,"Dinajpur Sadar",Rangpur,Dinajpur,Dinajpur,"Churipotti - Basuniapotti Road","2018-05-22 14:16:57"
509,BAR_X0008,Banglalink,1000,22.705756,90.370719,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 14:15:28",ge-1/2/1,BarisalSadar(kotwali),Barisal,Barisal,Barisal,"95 Badar Road, Barisal","2018-05-22 14:20:22"
510,FPSDR07_ACX2200,ROBI,1000,23.6021,89.8334,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 15:05:42",xe-0/3/0,FaridpurSadar,Dhaka,Faridpur,Faridpur,Faridpur_BSC,"2018-05-22 15:11:06"
511,JESDRC01ES01,SCL,10000,23.165,89.2135,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 15:10:51",Port25,Kotwali,Khulna,Jessore,Jessore,"M K Road","2018-05-22 15:14:54"
512,KL5258,AIRTEL,1000,22.810492,89.560294,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 15:15:05",ge-0/1/2,KhulnaSadar,Khulna,Khulna,Khulna,"KDA Avenue","2018-05-22 15:19:09"
513,New-ROuter_Khulna,SCL,1000,22.822921,89.552441,"BTS Communications (BD) Ltd.",2,SCR,shihab.rahman,"2018-05-29 15:20:36",ge-0/2/3,KhulnaSadar,Khulna,Khulna,Khulna,"Upper Jessore Road","2018-05-22 15:22:50"
514,JSSDR05,ROBI,1000,23.1836,89.2162,"agni system",5,agni//waseq,jahirul.islam,"2018-05-29 23:55:57",xe-0/3/1,Kotwali,Khulna,Jessore,Jessore,New_Town,"2018-05-22 15:46:08"
515,NSPLS02,ROBI,1000,23.93304688,90.63221246,"agni system",20,Agni//waseq,jahirul.islam,"2018-05-29 23:55:05",ge-0/2/3,Palash,Dhaka,Narsingdi,Ghorashal,"Moyejuddin Road","2018-05-22 16:42:31"
516,NRSDR02,ROBI,1000,23.1659,89.4983,"Sayem Online",40,Q,partha.sarkar,"2018-05-31 17:00:55",ge-0/2/1,NarailSadar,Khulna,Narail,Narail,Rupganj_Bazar,"2018-05-22 17:04:07"
517,SGULP01,GP,1000,24.4193,89.5555,"OPEN NETWORK LTD",30,"OPEN Network Ltd. FR",mosabbir.hussain,"2018-05-30 18:00:33",ge-0/1/8,UllahPara,Rajshahi,Sirajganj,Hatikumrul,Hatikumrul,"2018-05-23 22:36:42"
518,BOSDR05,ROBI,1000,24.8893,89.3606,"agni system",5,Agni//waseq//WO,jahirul.islam,"2018-05-31 23:55:30",ge-0/2/2,BograSadar,Rajshahi,Bogra,Bogra,Tinmatha,"2018-05-24 10:09:02"
519,SGULP01,GP,1000,24.4193,89.5555,"Tomato Web",10,CR,rabeya.akter,"2018-05-31 10:30:24",ge-0/1/6,UllahPara,Rajshahi,Sirajganj,Hatikumrul,Hatikumrul,"2018-05-24 10:30:27"
520,DHTJGP035A01ES01,SCL,1000,23.752439,90.392923,Digicon,25,c,jannatul.islam,"2018-06-25 11:45:02",Port20,DMP,Dhaka,Dhaka,Dhaka,"Kawran Bazar Road","2018-05-24 11:50:28"
521,DHPLB5,GP,1000,23.81516,90.368139,Digicon,20,c,jannatul.islam,"2018-06-25 11:50:24",ge-0/1/3,DMP,Dhaka,Dhaka,Dhaka,"Nahar Manzil, H-6, Lane 1, Road 9, Sec 11, Mirpur Dhaka-1221","2018-05-24 11:53:21"
522,MBSDR01-AGG,SCL,1000,24.4887,91.7688,Aamra,25,CR,rabeya.akter,"2018-06-07 12:10:13",ge-0/2/7,MaulviBazarSadar,Sylhet,Maulavirbazar,Moulvibazar,Maulavibazar,"2018-05-24 12:11:38"
523,DHK_X1711,Banglalink,1000,23.63779,90.4759,Digicon,10,c,jannatul.islam,"2018-06-28 18:05:26",ge-1/2/0,NarayanganjSadar,Dhaka,Narayanganj,Fatulla,"House no:13,road no:04,lane:A,israfil sarkar road,fatulla,Narayanganj","2018-05-24 13:18:45"
524,NGSNG07,ROBI,1000,23.72932492,90.58329983,Digicon,20,c,jannatul.islam,"2018-06-28 13:25:27",ge-0/2/1,Sonargaon,Dhaka,Narayanganj,Kaltapara,Moishtek,"2018-05-24 13:25:50"
525,DHK_X0280,Banglalink,1000,23.86997,90.39639,Digcon,5,c,jannatul.islam,"2018-06-28 13:20:00",ge-1/2/0,DMP,Dhaka,Dhaka,Dhaka,"House 05, Road 27,Sector 07, Uttara, Dhaka","2018-05-24 13:30:02"
526,RPMTH02,ROBI,1000,25.6736,89.271,Digicon,20,c,jannatul.islam,"2018-06-28 13:25:43",ge-0/0/7,MithaPukur,Rangpur,Rangpur,Pairaband,"Pairaband 55m land","2018-05-24 13:36:34"
